CaseID,WEIGHT,PROVINCP,PCRUR,PCSIZEP,TYPDWELP,TENURYRP,RPINCTOT,RPMARP,RPAGEGRP,RPSEX,RPWEEKFT,RPWEEKPT,RPHIGHED,RPDISABL,SPINCTOT,SPAGEGRP,SPSEXP,SPWEEKFT,SPWEEKPT,SPHIGHED,SPDISABL,HHTYPEP,CH04TOIP,NMCH0517,NMYT1824,NMAD2564,SE65TOIP,HHSZTOTP,AGEYOUNP,NUMFTP,NUMPTP,HHINCTOT,TOTEXP
1829.0,481.0,47.0,1.0,1.0,5.0,3.0,19000.0,3.0,10.0,2.0,0.0,0.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,19000.0,17992.0
1830.0,191.0,13.0,1.0,2.0,5.0,3.0,42000.0,1.0,6.0,1.0,48.0,0.0,7.0,0.0,14000.0,6.0,2.0,0.0,50.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,15.0,0.0,2.0,56000.0,52218.0
1831.0,294.0,10.0,2.0,3.0,1.0,2.0,60000.0,1.0,4.0,1.0,20.0,0.0,3.0,0.0,13000.0,4.0,2.0,0.0,52.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,13.0,0.0,3.0,78000.0,55496.0
1832.0,2075.0,59.0,1.0,1.0,1.0,2.0,80000.0,3.0,5.0,1.0,52.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,80000.0,47975.0
1834.0,2554.0,24.0,1.0,2.0,5.0,3.0,69000.0,3.0,10.0,2.0,52.0,0.0,2.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,1.0,0.0,69000.0,57322.0
1835.0,92.0,10.0,1.0,1.0,4.0,3.0,29000.0,3.0,5.0,2.0,40.0,0.0,3.0,0.0,,,,,,,,5.0,0.0,1.0,1.0,1.0,0.0,3.0,12.0,0.0,1.0,29000.0,26291.0
1836.0,2326.0,35.0,1.0,2.0,5.0,3.0,43000.0,1.0,9.0,1.0,0.0,0.0,5.0,0.0,0.0,8.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,0.0,43000.0,38055.0
1840.0,1167.0,46.0,1.0,1.0,1.0,2.0,41000.0,1.0,4.0,1.0,44.0,44.0,1.0,0.0,9600.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,6.0,1.0,1.0,1.0,52000.0,53656.0
1842.0,79.0,60.0,1.0,2.0,5.0,3.0,50000.0,3.0,7.0,1.0,47.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,50000.0,48900.0
1843.0,451.0,47.0,1.0,1.0,1.0,2.0,50000.0,1.0,5.0,1.0,52.0,0.0,2.0,0.0,70000.0,3.0,2.0,52.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,120000.0,87213.0
1844.0,226.0,13.0,2.0,3.0,1.0,1.0,18000.0,1.0,11.0,1.0,0.0,0.0,1.0,0.0,11000.0,10.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,30000.0,20306.0
1846.0,359.0,47.0,1.0,2.0,1.0,1.0,26000.0,3.0,12.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,26000.0,32060.0
1847.0,605.0,59.0,1.0,1.0,1.0,1.0,19000.0,1.0,9.0,2.0,0.0,0.0,8.0,1.0,56000.0,9.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,0.0,75000.0,66586.0
1848.0,2531.0,59.0,1.0,1.0,1.0,2.0,70000.0,1.0,8.0,1.0,52.0,0.0,1.0,0.0,35000.0,8.0,2.0,52.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,6.0,15.0,2.0,2.0,170000.0,112771.0
1849.0,1267.0,59.0,1.0,1.0,5.0,1.0,2800.0,1.0,10.0,2.0,0.0,0.0,1.0,0.0,38000.0,11.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,41000.0,26559.0
1850.0,3662.0,24.0,1.0,2.0,1.0,1.0,29000.0,1.0,10.0,1.0,13.0,4.0,2.0,0.0,100.0,9.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,0.0,1.0,29000.0,38970.0
1854.0,271.0,47.0,2.0,3.0,1.0,1.0,0.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,50000.0,7.0,1.0,52.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,0.0,50000.0,32566.0
1856.0,1597.0,48.0,1.0,1.0,1.0,2.0,110000.0,1.0,4.0,1.0,52.0,0.0,2.0,0.0,54000.0,4.0,2.0,0.0,52.0,7.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,1.0,1.0,170000.0,83047.0
1858.0,95.0,10.0,2.0,3.0,1.0,1.0,38000.0,1.0,5.0,1.0,36.0,0.0,1.0,0.0,29000.0,4.0,2.0,52.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,9.0,1.0,1.0,67000.0,50256.0
1860.0,568.0,35.0,1.0,1.0,5.0,3.0,45000.0,1.0,5.0,1.0,52.0,0.0,5.0,0.0,9900.0,6.0,2.0,0.0,38.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,8.0,1.0,1.0,55000.0,32481.0
1861.0,42.0,60.0,1.0,2.0,1.0,3.0,70000.0,2.0,8.0,1.0,52.0,0.0,7.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,70000.0,38396.0
1862.0,1063.0,48.0,1.0,1.0,5.0,3.0,47000.0,2.0,2.0,1.0,52.0,0.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,47000.0,70741.0
1863.0,419.0,12.0,2.0,3.0,1.0,2.0,28000.0,1.0,5.0,2.0,52.0,0.0,3.0,0.0,40000.0,5.0,1.0,52.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,14.0,2.0,0.0,68000.0,83699.0
1864.0,105.0,10.0,2.0,3.0,1.0,1.0,16000.0,1.0,4.0,2.0,44.0,0.0,1.0,0.0,12000.0,6.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,17.0,0.0,1.0,28000.0,26141.0
1865.0,32.0,60.0,1.0,2.0,4.0,3.0,37000.0,2.0,5.0,1.0,7.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,37000.0,35807.0
1866.0,577.0,12.0,2.0,3.0,1.0,3.0,5400.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,5.0,0.0,0.0,2.0,1.0,0.0,3.0,18.0,0.0,2.0,19000.0,16540.0
1867.0,309.0,13.0,2.0,3.0,1.0,1.0,17000.0,3.0,11.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,17000.0,26518.0
1868.0,329.0,46.0,1.0,1.0,4.0,1.0,93000.0,3.0,7.0,2.0,52.0,0.0,7.0,0.0,,,,,,,,6.0,0.0,0.0,2.0,1.0,0.0,3.0,99.0,1.0,2.0,120000.0,110566.0
1869.0,229.0,46.0,1.0,1.0,5.0,3.0,50000.0,1.0,4.0,1.0,52.0,0.0,7.0,0.0,19000.0,4.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,13.0,1.0,1.0,69000.0,57739.0
1870.0,1699.0,59.0,1.0,1.0,1.0,3.0,54000.0,2.0,6.0,1.0,30.0,4.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,54000.0,34905.0
1871.0,2805.0,35.0,1.0,1.0,1.0,1.0,35000.0,1.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,0.0,35000.0,29883.0
1872.0,2474.0,24.0,1.0,2.0,1.0,2.0,29000.0,3.0,11.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,29000.0,23985.0
1873.0,1710.0,59.0,1.0,1.0,1.0,2.0,2400.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,93000.0,3.0,1.0,52.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,96000.0,97672.0
1874.0,646.0,47.0,1.0,2.0,1.0,2.0,40000.0,1.0,5.0,2.0,52.0,0.0,6.0,0.0,130000.0,5.0,1.0,52.0,0.0,6.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,6.0,10.0,2.0,0.0,170000.0,93239.0
1876.0,1364.0,48.0,1.0,2.0,5.0,1.0,41000.0,1.0,10.0,1.0,0.0,0.0,7.0,0.0,37000.0,10.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,77000.0,39542.0
1878.0,3150.0,24.0,1.0,1.0,5.0,3.0,33000.0,1.0,4.0,2.0,52.0,0.0,5.0,0.0,30000.0,6.0,1.0,52.0,0.0,7.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,63000.0,52628.0
1879.0,831.0,47.0,1.0,1.0,5.0,3.0,15000.0,3.0,7.0,1.0,24.0,4.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,15000.0,15356.0
1880.0,2961.0,59.0,1.0,1.0,5.0,3.0,100000.0,3.0,8.0,1.0,52.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,100000.0,54673.0
1882.0,305.0,47.0,1.0,2.0,1.0,2.0,68000.0,1.0,2.0,1.0,52.0,0.0,8.0,0.0,50000.0,2.0,2.0,52.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,120000.0,95682.0
1884.0,907.0,47.0,1.0,2.0,1.0,2.0,83000.0,1.0,6.0,1.0,52.0,0.0,1.0,0.0,21000.0,6.0,2.0,52.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,6.0,5.0,2.0,1.0,150000.0,152068.0
1885.0,314.0,13.0,1.0,2.0,1.0,3.0,14000.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,39000.0,2.0,1.0,52.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,53000.0,46124.0
1887.0,1797.0,24.0,1.0,1.0,1.0,1.0,28000.0,3.0,9.0,1.0,49.0,0.0,5.0,0.0,,,,,,,,6.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,58000.0,43558.0
1888.0,1740.0,59.0,1.0,1.0,5.0,3.0,52000.0,2.0,4.0,1.0,46.0,0.0,7.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,52000.0,40867.0
1890.0,1176.0,48.0,2.0,3.0,1.0,1.0,29000.0,3.0,11.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,29000.0,28049.0
1891.0,6169.0,35.0,1.0,1.0,1.0,2.0,17000.0,1.0,6.0,2.0,0.0,52.0,2.0,0.0,64000.0,8.0,1.0,52.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,4.0,24.0,2.0,1.0,140000.0,96295.0
1893.0,82.0,10.0,2.0,3.0,1.0,1.0,36000.0,1.0,10.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,12.0,0.0,0.0,36000.0,48523.0
1896.0,229.0,10.0,1.0,2.0,1.0,1.0,32000.0,1.0,7.0,2.0,52.0,0.0,3.0,0.0,22000.0,8.0,1.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,54000.0,35995.0
1897.0,331.0,12.0,2.0,3.0,1.0,1.0,31000.0,3.0,11.0,2.0,0.0,0.0,3.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,31000.0,16227.0
1899.0,1297.0,59.0,1.0,1.0,1.0,2.0,31000.0,1.0,5.0,2.0,0.0,0.0,5.0,0.0,8400.0,5.0,1.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,39000.0,52870.0
1900.0,582.0,46.0,2.0,3.0,1.0,2.0,36000.0,1.0,4.0,2.0,12.0,40.0,5.0,0.0,62000.0,4.0,1.0,46.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,98000.0,76944.0
1901.0,2546.0,24.0,1.0,1.0,5.0,3.0,10000.0,3.0,11.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,10000.0,9460.0
1902.0,814.0,46.0,1.0,1.0,1.0,2.0,200000.0,1.0,6.0,1.0,52.0,0.0,8.0,0.0,83000.0,6.0,2.0,0.0,52.0,8.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,12.0,1.0,1.0,280000.0,148337.0
1903.0,341.0,47.0,2.0,3.0,1.0,1.0,18000.0,3.0,12.0,2.0,0.0,0.0,2.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,18000.0,17630.0
1904.0,363.0,13.0,1.0,1.0,1.0,1.0,60000.0,3.0,9.0,1.0,52.0,0.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,60000.0,34575.0
1905.0,614.0,46.0,1.0,2.0,1.0,2.0,36000.0,1.0,10.0,1.0,0.0,0.0,6.0,0.0,31000.0,9.0,2.0,0.0,52.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,0.0,1.0,67000.0,51768.0
1906.0,368.0,47.0,2.0,3.0,6.0,1.0,33000.0,1.0,9.0,2.0,52.0,0.0,1.0,0.0,26000.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,1.0,0.0,59000.0,37948.0
1908.0,460.0,47.0,1.0,2.0,1.0,2.0,21000.0,1.0,8.0,1.0,52.0,0.0,1.0,1.0,18000.0,7.0,2.0,52.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,38000.0,39738.0
1909.0,341.0,12.0,2.0,3.0,1.0,1.0,10000.0,1.0,10.0,2.0,0.0,0.0,1.0,0.0,24000.0,11.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,34000.0,47647.0
1910.0,856.0,48.0,1.0,1.0,1.0,1.0,16000.0,1.0,9.0,2.0,0.0,0.0,8.0,0.0,70000.0,10.0,1.0,52.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,1.0,0.0,86000.0,37074.0
1911.0,787.0,46.0,1.0,1.0,1.0,2.0,60000.0,3.0,10.0,2.0,0.0,52.0,1.0,0.0,,,,,,,,5.0,0.0,0.0,0.0,1.0,1.0,2.0,25.0,1.0,1.0,90000.0,34222.0
1913.0,4193.0,24.0,2.0,3.0,1.0,3.0,25000.0,2.0,3.0,2.0,20.0,0.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,25000.0,23528.0
1914.0,743.0,46.0,1.0,1.0,1.0,2.0,17000.0,1.0,8.0,2.0,0.0,52.0,7.0,0.0,16000.0,9.0,1.0,0.0,52.0,5.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,5.0,99.0,0.0,2.0,46000.0,43392.0
1915.0,93.0,60.0,1.0,2.0,5.0,3.0,110000.0,3.0,6.0,1.0,52.0,0.0,2.0,0.0,,,,,,,,5.0,0.0,1.0,0.0,1.0,0.0,2.0,17.0,1.0,1.0,110000.0,69749.0
1917.0,206.0,10.0,1.0,1.0,1.0,3.0,21000.0,3.0,11.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,21000.0,14885.0
1919.0,235.0,10.0,1.0,1.0,1.0,2.0,2800.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,90000.0,4.0,1.0,46.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,93000.0,44897.0
1920.0,337.0,12.0,1.0,1.0,6.0,2.0,60000.0,3.0,10.0,1.0,52.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,1.0,0.0,60000.0,35171.0
1921.0,1683.0,35.0,1.0,1.0,1.0,1.0,36000.0,2.0,2.0,2.0,52.0,0.0,2.0,0.0,,,,,,,,6.0,0.0,0.0,1.0,2.0,0.0,3.0,99.0,2.0,0.0,86000.0,82894.0
1922.0,1619.0,59.0,1.0,2.0,1.0,1.0,42000.0,3.0,11.0,1.0,0.0,0.0,3.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,42000.0,22275.0
1924.0,3139.0,24.0,1.0,2.0,1.0,1.0,32000.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0,6400.0,11.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,38000.0,22840.0
1926.0,290.0,46.0,1.0,1.0,1.0,4.0,30000.0,1.0,6.0,1.0,26.0,26.0,2.0,0.0,20000.0,5.0,2.0,0.0,52.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,22.0,1.0,2.0,63000.0,54699.0
1927.0,1505.0,59.0,1.0,2.0,1.0,1.0,20000.0,3.0,14.0,2.0,0.0,0.0,7.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,20000.0,25668.0
1928.0,619.0,47.0,1.0,2.0,1.0,1.0,33000.0,1.0,6.0,1.0,52.0,0.0,2.0,0.0,7600.0,4.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,41000.0,33369.0
1930.0,483.0,12.0,1.0,1.0,1.0,1.0,4900.0,1.0,7.0,2.0,12.0,0.0,5.0,0.0,85000.0,7.0,1.0,52.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,90000.0,63396.0
1931.0,911.0,46.0,2.0,3.0,1.0,2.0,110000.0,1.0,8.0,1.0,52.0,0.0,8.0,0.0,5000.0,8.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,0.0,120000.0,63322.0
1932.0,309.0,13.0,1.0,2.0,5.0,3.0,43000.0,3.0,6.0,2.0,0.0,0.0,6.0,1.0,,,,,,,,5.0,0.0,0.0,1.0,1.0,0.0,2.0,21.0,0.0,1.0,53000.0,77915.0
1933.0,419.0,12.0,1.0,2.0,4.0,1.0,45000.0,3.0,4.0,1.0,52.0,52.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,45000.0,29310.0
1934.0,311.0,13.0,1.0,2.0,1.0,1.0,26000.0,2.0,2.0,2.0,26.0,26.0,2.0,0.0,,,,,,,,6.0,0.0,1.0,0.0,2.0,0.0,3.0,99.0,1.0,1.0,46000.0,27904.0
1939.0,2643.0,24.0,1.0,1.0,5.0,3.0,22000.0,1.0,7.0,2.0,0.0,10.0,7.0,0.0,23000.0,11.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,0.0,1.0,45000.0,33752.0
1940.0,2374.0,24.0,1.0,1.0,5.0,3.0,52000.0,1.0,12.0,1.0,0.0,0.0,8.0,0.0,45000.0,11.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,97000.0,65643.0
1941.0,4873.0,35.0,1.0,1.0,5.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,85000.0,4.0,1.0,44.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,1.0,85000.0,71350.0
1942.0,60.0,60.0,1.0,2.0,6.0,2.0,95000.0,2.0,4.0,2.0,52.0,0.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,95000.0,54745.0
1945.0,534.0,12.0,1.0,2.0,1.0,3.0,11000.0,2.0,4.0,2.0,16.0,0.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,11000.0,13580.0
1948.0,1515.0,48.0,1.0,1.0,5.0,3.0,50000.0,2.0,2.0,2.0,52.0,0.0,8.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,50000.0,46553.0
1950.0,455.0,10.0,1.0,2.0,1.0,2.0,35000.0,1.0,8.0,1.0,52.0,0.0,3.0,0.0,22000.0,8.0,2.0,52.0,0.0,5.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,5.0,25.0,2.0,0.0,67000.0,46793.0
1951.0,232.0,10.0,2.0,3.0,1.0,2.0,65000.0,1.0,5.0,1.0,0.0,24.0,1.0,0.0,19000.0,3.0,2.0,0.0,16.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,0.0,2.0,84000.0,59158.0
1952.0,188.0,13.0,1.0,2.0,1.0,2.0,45000.0,1.0,8.0,1.0,52.0,0.0,4.0,0.0,56000.0,7.0,2.0,52.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,100000.0,53233.0
1953.0,4257.0,35.0,1.0,1.0,1.0,4.0,46000.0,3.0,4.0,1.0,52.0,0.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,46000.0,29137.0
1956.0,3484.0,35.0,1.0,1.0,5.0,3.0,12000.0,3.0,6.0,1.0,0.0,0.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,12000.0,12801.0
1957.0,4975.0,35.0,1.0,2.0,1.0,2.0,180000.0,1.0,5.0,1.0,52.0,16.0,5.0,0.0,1200.0,5.0,2.0,0.0,0.0,5.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,6.0,4.0,1.0,0.0,180000.0,92253.0
1959.0,2905.0,24.0,2.0,3.0,1.0,2.0,18000.0,1.0,4.0,1.0,8.0,8.0,1.0,0.0,32000.0,2.0,2.0,52.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,1.0,50000.0,57951.0
1961.0,3525.0,35.0,1.0,1.0,1.0,2.0,100000.0,3.0,7.0,1.0,52.0,0.0,8.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,100000.0,68303.0
1963.0,45.0,60.0,1.0,2.0,2.0,3.0,34000.0,1.0,1.0,1.0,44.0,0.0,2.0,0.0,29000.0,2.0,2.0,48.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,99.0,0.0,2.0,63000.0,41670.0
1964.0,292.0,13.0,1.0,1.0,1.0,2.0,23000.0,1.0,3.0,1.0,52.0,0.0,2.0,0.0,13000.0,3.0,2.0,52.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,2.0,0.0,36000.0,25999.0
1965.0,338.0,12.0,1.0,2.0,1.0,3.0,22000.0,3.0,12.0,1.0,0.0,0.0,3.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,22000.0,16192.0
1966.0,2045.0,24.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,8.0,0.0,90000.0,8.0,1.0,52.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,0.0,90000.0,63375.0
1967.0,918.0,24.0,1.0,1.0,5.0,3.0,32000.0,2.0,9.0,2.0,50.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,32000.0,26772.0
1968.0,405.0,12.0,2.0,3.0,1.0,1.0,17000.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,6.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,0.0,1.0,33000.0,22897.0
1970.0,538.0,59.0,1.0,1.0,1.0,1.0,38000.0,1.0,9.0,2.0,0.0,0.0,6.0,0.0,41000.0,9.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,0.0,78000.0,49105.0
1971.0,2262.0,35.0,1.0,2.0,1.0,1.0,19000.0,1.0,6.0,2.0,0.0,52.0,2.0,0.0,150000.0,8.0,1.0,52.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,170000.0,72010.0
1972.0,385.0,13.0,1.0,2.0,4.0,3.0,60000.0,3.0,5.0,1.0,52.0,0.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,60000.0,59252.0
1973.0,914.0,48.0,1.0,1.0,5.0,3.0,25000.0,3.0,11.0,1.0,0.0,0.0,8.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,25000.0,26339.0
1974.0,919.0,24.0,1.0,1.0,2.0,4.0,67000.0,2.0,5.0,2.0,52.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,67000.0,56839.0
1975.0,4147.0,35.0,1.0,2.0,1.0,1.0,17000.0,3.0,6.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,17000.0,17457.0
1976.0,414.0,12.0,1.0,1.0,1.0,2.0,44000.0,1.0,8.0,2.0,52.0,0.0,5.0,0.0,61000.0,8.0,1.0,52.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,110000.0,99869.0
